step,amount,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
328,49150.5,0,0,0,1,0,0
328,243007.45,0,0,0,0,1,0
299,66966.5,0,1,0,0,0,0
133,82318.25,0,1,0,0,0,0
275,16000.26,0,0,0,1,0,0
44,6357.49,0,0,0,1,0,0
327,104491.67,0,1,0,0,0,0
258,128045.84,0,1,0,0,0,0
41,420044.12,0,0,0,0,1,0
297,226909.26,1,0,0,0,0,0
228,8760.62,0,0,0,1,0,0
565,289944.61,1,0,0,0,0,0
274,491625.31,1,0,0,0,0,0
203,13338.72,0,0,0,1,0,0
138,159536.92,0,1,0,0,0,0
355,124343.46,1,0,0,0,0,0
298,51299.14,0,1,0,0,0,0
349,49303.42,0,0,0,1,0,0
273,22178.03,0,0,0,1,0,0
394,63912.12,0,1,0,0,0,0
161,43083.1,0,0,0,1,0,0
346,13387.37,0,0,0,1,0,0
308,165520.58,1,0,0,0,0,0
164,17306.4,0,0,0,1,0,0
251,120576.97,0,1,0,0,0,0
10,486108.42,0,0,0,0,1,0
306,140950.44,1,0,0,0,0,0
13,234535.78,0,1,0,0,0,0
213,493754.67,0,1,0,0,0,0
14,2061.04,0,0,0,1,0,0
140,83320.63,0,1,0,0,0,0
139,19144.79,0,0,0,1,0,0
130,25874.62,0,0,0,1,0,0
138,1287.05,0,0,0,1,0,0
139,118061.13,0,1,0,0,0,0
376,110459.34,0,1,0,0,0,0
408,190443.97,0,1,0,0,0,0
188,92828.33,0,1,0,0,0,0
138,88511.32,0,1,0,0,0,0
16,122205.78,0,1,0,0,0,0
212,100240.28,1,0,0,0,0,0
299,53136.1,0,1,0,0,0,0
332,3854.91,0,0,0,1,0,0
396,242477.7,0,1,0,0,0,0
381,595243.82,0,0,0,0,1,0
208,9345.58,0,0,0,1,0,0
179,775998.86,0,1,0,0,0,0
322,11673.61,0,1,0,0,0,0
369,103996.94,0,1,0,0,0,0
49,3217.37,0,0,0,1,0,0
136,238894.29,0,1,0,0,0,0
400,8363.46,0,0,0,1,0,0
163,8346.23,0,0,0,1,0,0
23,16239.43,0,0,0,1,0,0
131,133692.94,0,1,0,0,0,0
226,90418.67,0,1,0,0,0,0
325,65998.95,0,0,0,1,0,0
274,4253.29,0,0,0,1,0,0
135,47716.37,0,1,0,0,0,0
22,113010.79,0,1,0,0,0,0
37,392999.66,1,0,0,0,0,0
259,46975.69,0,1,0,0,0,0
334,156452.66,0,1,0,0,0,0
352,108409.48,0,1,0,0,0,0
134,1059097.94,0,0,0,0,1,0
156,2002074.48,0,0,0,0,1,0
185,278073.23,0,1,0,0,0,0
207,4522.4,0,0,0,1,0,0
371,222456.44,1,0,0,0,0,0
279,169825.3,0,0,0,0,1,0
403,16704.29,0,0,0,1,0,0
302,116017.72,1,0,0,0,0,0
393,25375.76,0,0,0,0,1,0
347,28475.9,0,0,0,1,0,0
235,359209.32,0,1,0,0,0,0
297,185517.88,0,1,0,0,0,0
402,2029.89,0,0,1,0,0,0
256,240570.78,0,1,0,0,0,0
379,16146.05,0,0,0,1,0,0
142,254753.81,0,0,0,0,1,0
41,2868.18,0,0,0,1,0,0
184,9648.36,0,0,0,1,0,0
303,502135.9,1,0,0,0,0,0
330,138399.21,0,1,0,0,0,0
254,12041.98,0,1,0,0,0,0
45,564921.87,0,1,0,0,0,0
186,33951.88,0,0,0,1,0,0
400,44201.83,1,0,0,0,0,0
324,45114.16,0,0,0,1,0,0
43,199262.84,0,1,0,0,0,0
23,176127.4,0,1,0,0,0,0
378,200247.0,0,0,0,0,1,0
164,372770.24,0,0,0,0,1,0
254,7449.2,0,0,0,1,0,0
14,3617.26,0,0,0,1,0,0
326,126190.52,1,0,0,0,0,0
400,439111.44,0,0,0,0,1,0
21,7422.92,0,0,0,1,0,0
522,126863.55,1,0,0,0,0,0
212,9714.32,0,0,0,1,0,0
345,307547.87,0,1,0,0,0,0
9,28202.98,0,1,0,0,0,0
34,103024.84,0,1,0,0,0,0
186,1840.59,0,0,0,1,0,0
211,15979.03,0,0,0,1,0,0
259,568.86,1,0,0,0,0,0
586,147413.84,0,1,0,0,0,0
308,1482.25,0,0,0,1,0,0
370,254875.89,0,1,0,0,0,0
185,16156.66,0,0,0,1,0,0
280,6618.11,0,0,0,1,0,0
260,5485.96,0,0,0,1,0,0
254,330695.42,0,1,0,0,0,0
298,47090.99,1,0,0,0,0,0
260,55404.74,0,1,0,0,0,0
353,179545.17,0,1,0,0,0,0
37,48883.09,0,0,0,1,0,0
259,319585.85,0,0,0,0,1,0
300,8970.5,0,0,0,1,0,0
232,393188.93,0,1,0,0,0,0
43,10101.14,0,0,0,1,0,0
10,48807.48,0,0,0,0,1,0
324,6022.68,0,0,0,1,0,0
405,242047.7,1,0,0,0,0,0
403,113865.62,0,1,0,0,0,0
141,34870.34,1,0,0,0,0,0
12,104922.34,1,0,0,0,0,0
12,25864.72,0,0,0,1,0,0
9,5816.08,0,0,1,0,0,0
139,227440.8,1,0,0,0,0,0
140,141653.6,0,1,0,0,0,0
331,637051.71,0,0,0,0,1,0
163,344799.21,1,0,0,0,0,0
687,250700.21,1,0,0,0,0,0
332,17772.96,0,0,0,1,0,0
20,90870.48,0,1,0,0,0,0
262,10316.48,0,0,0,1,0,0
330,401272.69,0,0,0,0,1,0
323,320197.49,0,1,0,0,0,0
36,37666.06,0,1,0,0,0,0
36,7214.85,0,0,0,1,0,0
283,1029.02,0,0,0,1,0,0
145,54875.05,1,0,0,0,0,0
237,6701.93,0,0,0,1,0,0
17,1100512.51,0,0,0,0,1,0
400,353866.09,0,1,0,0,0,0
279,5768.31,0,0,0,1,0,0
138,224809.29,1,0,0,0,0,0
255,166332.78,1,0,0,0,0,0
542,60188.87,0,1,0,0,0,0
309,31090.53,0,0,0,1,0,0
382,23733.78,0,0,0,1,0,0
328,205203.7,0,1,0,0,0,0
326,36363.47,0,1,0,0,0,0
331,133213.14,1,0,0,0,0,0
139,187608.47,0,1,0,0,0,0
281,154121.62,0,0,0,0,1,0
298,39247.11,0,0,0,1,0,0
131,186287.65,0,1,0,0,0,0
514,223311.37,0,0,0,0,1,0
188,153610.83,0,0,0,0,1,0
161,368637.75,0,1,0,0,0,0
180,112156.47,0,1,0,0,0,0
400,202046.99,0,1,0,0,0,0
398,12949.5,0,0,0,1,0,0
9,121026.05,0,1,0,0,0,0
273,128147.94,0,0,0,0,1,0
154,155295.51,0,1,0,0,0,0
402,130530.91,1,0,0,0,0,0
43,143456.53,1,0,0,0,0,0
352,34985.33,1,0,0,0,0,0
131,1000733.82,0,0,0,0,1,0
395,1815.39,0,1,0,0,0,0
40,133389.96,0,1,0,0,0,0
299,361920.71,0,0,0,0,1,0
352,8178.09,0,0,0,1,0,0
278,115002.37,1,0,0,0,0,0
16,21533.47,0,1,0,0,0,0
356,401.69,0,1,0,0,0,0
354,3974.54,0,0,0,1,0,0
156,230256.39,0,1,0,0,0,0
133,69.07,0,0,0,1,0,0
40,3985.46,0,0,0,1,0,0
403,103737.88,1,0,0,0,0,0
357,63987.96,1,0,0,0,0,0
132,1083752.53,0,0,0,0,1,0
184,3940.85,0,0,0,1,0,0
38,908.5,0,0,0,1,0,0
230,247028.95,1,0,0,0,0,0
250,107697.09,0,1,0,0,0,0
136,173579.18,0,1,0,0,0,0
11,104.93,0,0,0,1,0,0
42,67921.48,0,1,0,0,0,0
18,3805.81,0,0,0,1,0,0
249,45878.98,0,1,0,0,0,0
328,83288.8,0,1,0,0,0,0
206,125844.74,0,1,0,0,0,0
226,18323.25,0,0,0,1,0,0
371,452388.69,1,0,0,0,0,0
229,337998.16,1,0,0,0,0,0
355,6914.64,1,0,0,0,0,0
263,29736.97,1,0,0,0,0,0
306,249529.73,0,1,0,0,0,0
302,270613.03,0,1,0,0,0,0
235,77870.0,0,0,0,0,1,0
306,209532.71,1,0,0,0,0,0
495,8455.8,1,0,0,0,0,0
230,333996.92,0,1,0,0,0,0
157,244030.54,0,1,0,0,0,0
206,2655.97,0,0,0,1,0,0
183,83172.35,0,1,0,0,0,0
352,538045.37,0,1,0,0,0,0
41,279260.75,0,1,0,0,0,0
178,3773606.77,0,0,0,0,1,0
164,16577.69,0,0,0,1,0,0
396,6790.73,0,0,0,1,0,0
191,2409.65,0,0,0,1,0,0
205,296897.91,0,0,0,0,1,0
408,4817.55,0,0,0,1,0,0
355,2528.94,0,0,0,1,0,0
324,3326.98,0,0,1,0,0,0
588,337863.05,0,0,0,0,1,0
322,355282.19,1,0,0,0,0,0
355,1221111.05,0,0,0,0,1,0
154,223269.5,1,0,0,0,0,0
249,16998.11,0,0,0,1,0,0
256,12911.14,0,0,0,1,0,0
181,540.55,0,0,0,1,0,0
351,42885.44,1,0,0,0,0,0
258,13077.45,0,0,0,1,0,0
257,35174.37,0,1,0,0,0,0
186,19202.61,0,0,0,0,1,0
286,23519.18,0,0,0,1,0,0
398,17683.61,0,0,0,1,0,0
214,14971.68,0,0,0,1,0,0
154,566322.81,0,0,0,0,1,0
166,5393.02,0,0,0,1,0,0
279,185721.09,0,0,0,0,1,0
310,235977.16,0,1,0,0,0,0
372,84653.11,0,1,0,0,0,0
37,100493.8,0,1,0,0,0,0
163,11305.68,0,0,0,1,0,0
16,318291.52,1,0,0,0,0,0
36,14905.97,0,0,0,1,0,0
209,216688.16,0,1,0,0,0,0
395,53499.18,1,0,0,0,0,0
19,21245.97,0,0,0,1,0,0
370,3522.04,0,0,0,1,0,0
383,2158.9,0,0,0,1,0,0
303,422118.64,0,1,0,0,0,0
166,5312.48,0,0,0,1,0,0
38,10888.82,0,0,0,1,0,0
235,2730380.55,0,0,0,0,1,0
356,143355.47,0,1,0,0,0,0
308,3872.53,0,0,0,1,0,0
371,27788.21,0,0,0,1,0,0
399,171671.43,1,0,0,0,0,0
182,19680.06,0,0,0,1,0,0
308,918520.78,0,0,0,0,1,0
137,264477.29,0,1,0,0,0,0
273,268566.55,0,1,0,0,0,0
96,200000.08,0,1,0,0,0,0
9,125719.56,0,1,0,0,0,0
9,265826.64,0,1,0,0,0,0
139,102992.44,0,1,0,0,0,0
44,183692.3,0,1,0,0,0,0
13,267755.34,0,1,0,0,0,0
399,305425.24,0,1,0,0,0,0
354,8065.78,1,0,0,0,0,0
228,17118.91,0,0,0,1,0,0
211,221656.29,0,1,0,0,0,0
426,494575.36,0,0,0,0,1,0
139,15918.59,0,0,0,1,0,0
306,127544.62,0,1,0,0,0,0
205,134741.38,0,1,0,0,0,0
522,18375.68,0,0,0,1,0,0
355,4276.75,0,0,0,1,0,0
304,158074.1,0,0,0,0,1,0
16,79882.19,1,0,0,0,0,0
96,7630.31,0,0,0,1,0,0
179,14964.78,0,1,0,0,0,0
232,4943.59,0,0,0,1,0,0
34,880762.03,0,0,0,0,1,0
134,12225.46,0,0,0,1,0,0
353,67768.13,0,1,0,0,0,0
215,54397.8,0,0,0,1,0,0
204,174563.65,1,0,0,0,0,0
276,107073.38,1,0,0,0,0,0
380,108803.48,1,0,0,0,0,0
395,12613.68,0,0,0,1,0,0
15,184024.71,0,1,0,0,0,0
163,3489.58,0,0,0,1,0,0
46,78467.19,0,1,0,0,0,0
11,33696.65,0,0,0,0,1,0
331,1979.45,0,0,0,1,0,0
120,278.36,0,0,0,1,0,0
18,13985.02,1,0,0,0,0,0
140,140935.33,1,0,0,0,0,0
254,267191.79,0,1,0,0,0,0
211,112194.27,0,1,0,0,0,0
259,130357.8,0,1,0,0,0,0
283,732.92,0,0,0,1,0,0
379,203096.11,1,0,0,0,0,0
13,88007.29,1,0,0,0,0,0
398,8759.71,0,0,0,1,0,0
308,48976.15,1,0,0,0,0,0
331,193773.21,0,1,0,0,0,0
38,361764.8,0,1,0,0,0,0
228,71564.81,0,1,0,0,0,0
331,262334.79,0,0,0,0,1,0
396,315165.33,1,0,0,0,0,0
330,17926.61,0,0,0,1,0,0
304,28510.39,0,0,0,1,0,0
596,15032.8,0,0,0,1,0,0
37,247954.69,0,1,0,0,0,0
134,16248.74,0,1,0,0,0,0
329,6420.04,0,0,0,1,0,0
213,10513.09,0,0,0,1,0,0
588,5449.34,0,0,0,1,0,0
324,64338.3,0,0,0,1,0,0
351,144707.45,0,1,0,0,0,0
47,352.98,0,0,0,1,0,0
520,521020.2,0,0,0,0,1,0
379,110100.37,0,1,0,0,0,0
399,240408.23,1,0,0,0,0,0
185,271006.97,1,0,0,0,0,0
307,1103.29,0,0,0,1,0,0
9,25425.49,0,0,0,1,0,0
380,86356.93,0,1,0,0,0,0
136,16707.63,0,0,0,1,0,0
330,75652.04,0,1,0,0,0,0
306,28609.2,0,1,0,0,0,0
322,2314.02,0,0,0,1,0,0
35,7433.13,0,0,0,1,0,0
8,112090.09,0,1,0,0,0,0
15,5377.1,0,0,0,1,0,0
325,151659.37,1,0,0,0,0,0
38,192399.21,0,1,0,0,0,0
354,89954.96,0,0,0,0,1,0
286,325374.28,1,0,0,0,0,0
208,31821.56,0,1,0,0,0,0
326,4631.59,0,0,0,1,0,0
12,9597.91,0,0,0,1,0,0
225,355107.83,0,1,0,0,0,0
356,13012.96,0,0,0,1,0,0
322,33022.88,0,0,0,1,0,0
19,78683.77,0,0,0,0,1,0
282,154727.99,0,1,0,0,0,0
589,209755.01,1,0,0,0,0,0
140,33693.04,0,1,0,0,0,0
213,2619.27,0,0,0,1,0,0
690,44764.56,1,0,0,0,0,0
355,5288.54,0,0,0,1,0,0
345,119925.48,1,0,0,0,0,0
563,83406.79,1,0,0,0,0,0
14,380698.38,0,1,0,0,0,0
39,9619.64,0,0,0,1,0,0
179,12027.16,0,0,0,1,0,0
16,160687.64,1,0,0,0,0,0
310,27302.01,0,0,0,1,0,0
9,117634.61,0,1,0,0,0,0
146,1738.52,0,0,0,1,0,0
330,272218.93,0,1,0,0,0,0
206,50488.27,1,0,0,0,0,0
160,47004.09,1,0,0,0,0,0
15,111760.64,0,1,0,0,0,0
235,141070.92,1,0,0,0,0,0
226,180824.53,0,1,0,0,0,0
143,334698.34,1,0,0,0,0,0
33,156.32,0,0,0,1,0,0
139,25506.57,0,0,0,1,0,0
302,162511.82,0,1,0,0,0,0
273,156539.15,0,1,0,0,0,0
348,9456.42,0,0,0,1,0,0
280,46093.55,0,0,0,1,0,0
132,198994.31,0,1,0,0,0,0
399,145884.97,0,1,0,0,0,0
348,285779.17,0,1,0,0,0,0
15,67246.92,0,1,0,0,0,0
130,332029.9,1,0,0,0,0,0
400,1961.86,0,0,0,1,0,0
182,12434.88,0,0,0,1,0,0
21,11999.73,0,0,0,1,0,0
333,921006.44,0,0,0,0,1,0
160,11215.93,0,0,0,1,0,0
334,434.19,1,0,0,0,0,0
40,667108.77,1,0,0,0,0,0
135,1226602.98,0,0,0,0,1,0
231,44632.45,1,0,0,0,0,0
302,162909.47,0,1,0,0,0,0
329,50479.28,0,1,0,0,0,0
283,7534.96,0,0,0,1,0,0
35,705585.38,0,0,0,0,1,0
184,171021.95,0,1,0,0,0,0
325,11333.43,0,0,0,1,0,0
348,263062.77,0,1,0,0,0,0
178,29586.23,0,0,0,1,0,0
165,48795.4,0,0,0,1,0,0
348,296335.62,1,0,0,0,0,0
154,12419.52,0,1,0,0,0,0
372,39967.2,1,0,0,0,0,0
204,13945.67,0,0,0,1,0,0
166,9902.21,0,0,0,1,0,0
304,760.68,0,0,0,1,0,0
232,1060146.29,0,0,0,0,1,0
328,393364.98,1,0,0,0,0,0
185,291189.94,1,0,0,0,0,0
226,384086.9,0,1,0,0,0,0
297,250984.32,1,0,0,0,0,0
322,158335.49,1,0,0,0,0,0
304,3697.53,0,0,0,1,0,0
377,50843.91,1,0,0,0,0,0
326,112643.32,0,1,0,0,0,0
9,2955.66,0,0,0,1,0,0
373,68667.21,0,1,0,0,0,0
378,9866.11,0,0,0,1,0,0
373,116800.68,0,1,0,0,0,0
571,80056.25,0,1,0,0,0,0
249,278504.07,0,1,0,0,0,0
257,66782.91,0,1,0,0,0,0
211,178433.62,0,1,0,0,0,0
357,6973.98,0,0,0,1,0,0
189,196290.2,0,1,0,0,0,0
157,262668.28,1,0,0,0,0,0
299,7568.63,0,0,0,1,0,0
349,148247.89,1,0,0,0,0,0
19,329060.53,0,1,0,0,0,0
162,57398.54,0,1,0,0,0,0
210,8758.58,0,0,0,1,0,0
9,341937.67,1,0,0,0,0,0
258,5429.46,0,0,1,0,0,0
203,113907.42,0,1,0,0,0,0
19,817052.09,0,0,0,0,1,0
305,32843.9,1,0,0,0,0,0
44,8868.54,0,0,0,1,0,0
546,38209.36,0,0,0,1,0,0
205,99814.36,0,1,0,0,0,0
326,172.88,0,0,0,1,0,0
41,19693.13,0,0,0,1,0,0
217,3355.93,0,0,0,1,0,0
303,7273.05,0,0,0,1,0,0
209,6351.56,0,0,0,1,0,0
398,107837.39,0,1,0,0,0,0
133,336635.05,0,1,0,0,0,0
374,6155.1,0,0,0,1,0,0
203,209700.99,0,1,0,0,0,0
157,2141.91,0,0,0,1,0,0
235,385437.26,0,1,0,0,0,0
162,2012.64,0,0,0,1,0,0
393,1831308.79,0,0,0,0,1,0
451,264541.2,1,0,0,0,0,0
133,34488.45,0,0,0,1,0,0
333,14762.19,0,0,0,1,0,0
356,3961.64,0,1,0,0,0,0
302,176848.18,0,1,0,0,0,0
297,3046.03,0,0,0,1,0,0
691,359838.68,1,0,0,0,0,0
10,206443.82,1,0,0,0,0,0
300,38338.65,1,0,0,0,0,0
227,10097.0,0,0,0,1,0,0
372,7874.92,0,0,0,1,0,0
37,201007.19,0,1,0,0,0,0
14,165603.75,1,0,0,0,0,0
8,575.17,0,1,0,0,0,0
308,3791.25,0,0,0,1,0,0
403,22671.47,0,0,0,1,0,0
130,802569.94,0,0,0,0,1,0
350,297835.68,0,1,0,0,0,0
16,502150.07,0,0,0,0,1,0
9,42239.68,0,0,0,1,0,0
186,649.01,0,0,0,1,0,0
275,349402.75,0,1,0,0,0,0
356,190879.24,0,1,0,0,0,0
10,12344.94,0,0,0,1,0,0
357,261133.92,0,1,0,0,0,0
403,215798.68,1,0,0,0,0,0
565,202448.3,0,1,0,0,0,0
404,242435.65,0,1,0,0,0,0
18,486993.06,0,0,0,0,1,0
308,617.89,0,0,0,1,0,0
381,8727.13,0,0,0,1,0,0
307,144917.48,0,1,0,0,0,0
131,594388.26,0,1,0,0,0,0
303,30114.4,0,0,0,1,0,0
275,312750.54,0,1,0,0,0,0
183,79219.19,0,1,0,0,0,0
249,15457.06,0,0,0,1,0,0
136,246236.5,1,0,0,0,0,0
205,36301.37,1,0,0,0,0,0
235,26138.67,0,1,0,0,0,0
250,171618.84,0,1,0,0,0,0
404,117273.66,0,1,0,0,0,0
404,5090.88,0,0,0,1,0,0
260,24557.93,0,1,0,0,0,0
187,1564640.91,0,0,0,0,1,0
327,21692.88,0,0,1,0,0,0
332,348450.57,0,1,0,0,0,0
134,3694.65,0,0,0,1,0,0
139,200661.67,0,0,0,0,1,0
403,119794.57,0,1,0,0,0,0
236,9975.13,0,0,0,1,0,0
331,38463.89,0,0,0,1,0,0
377,37574.67,0,0,0,1,0,0
157,333297.56,1,0,0,0,0,0
41,11545.11,0,0,0,1,0,0
180,6113.1,0,1,0,0,0,0
612,134315.1,0,1,0,0,0,0
153,75414.58,1,0,0,0,0,0
286,27885.18,0,0,0,1,0,0
9,53865.39,0,1,0,0,0,0
371,346023.97,0,1,0,0,0,0
207,126656.97,1,0,0,0,0,0
594,953.26,0,0,1,0,0,0
274,68198.66,0,1,0,0,0,0
212,12030.91,0,0,0,1,0,0
12,1690688.86,0,0,0,0,1,0
323,10495.43,0,0,0,1,0,0
349,111077.97,0,1,0,0,0,0
235,202416.11,0,1,0,0,0,0
186,440153.53,1,0,0,0,0,0
119,23994.21,0,0,0,1,0,0
203,243883.82,0,1,0,0,0,0
300,269530.94,0,1,0,0,0,0
326,585525.23,0,0,0,0,1,0
332,4412.53,0,0,0,1,0,0
306,52427.32,0,1,0,0,0,0
374,65431.32,1,0,0,0,0,0
162,7739.35,0,0,0,1,0,0
396,55175.82,0,1,0,0,0,0
41,416923.7,0,1,0,0,0,0
231,718672.0,0,1,0,0,0,0
610,954.6,0,0,0,1,0,0
330,461112.51,1,0,0,0,0,0
401,5271.29,0,1,0,0,0,0
398,26922.72,0,0,0,1,0,0
17,8784.94,0,0,0,1,0,0
156,491088.84,0,0,0,0,1,0
9,292631.58,0,1,0,0,0,0
347,256827.96,0,1,0,0,0,0
40,386678.06,1,0,0,0,0,0
22,161991.86,1,0,0,0,0,0
380,4214.46,0,0,0,1,0,0
260,331402.13,1,0,0,0,0,0
301,30117.18,0,0,0,1,0,0
19,111809.86,0,1,0,0,0,0
43,188006.41,0,1,0,0,0,0
156,19003.54,0,0,0,1,0,0
359,21389.26,0,1,0,0,0,0
307,4098.39,0,0,0,1,0,0
45,14290.52,0,0,0,1,0,0
44,73065.23,1,0,0,0,0,0
188,2749.32,0,0,0,1,0,0
40,22785.69,0,0,0,1,0,0
180,49150.74,0,1,0,0,0,0
324,273511.86,0,1,0,0,0,0
324,311616.16,0,1,0,0,0,0
206,195286.22,0,1,0,0,0,0
204,89636.77,0,0,0,0,1,0
375,20714.49,0,0,0,1,0,0
354,433216.73,0,0,0,0,1,0
35,19326.77,0,1,0,0,0,0
180,206012.12,0,1,0,0,0,0
372,351777.32,0,1,0,0,0,0
281,166680.93,0,1,0,0,0,0
397,21599.64,1,0,0,0,0,0
386,33048.14,0,0,0,1,0,0
160,388120.5,0,1,0,0,0,0
399,112794.23,1,0,0,0,0,0
132,25409.7,0,0,0,1,0,0
139,139787.96,0,1,0,0,0,0
283,74796.88,0,1,0,0,0,0
163,4182.68,0,0,0,1,0,0
19,2677.7,0,0,0,1,0,0
353,186482.66,1,0,0,0,0,0
354,558198.18,0,1,0,0,0,0
596,225152.03,0,1,0,0,0,0
154,6031.05,0,0,0,1,0,0
161,602480.17,0,1,0,0,0,0
307,294359.04,0,1,0,0,0,0
20,220269.62,0,1,0,0,0,0
306,137839.76,0,1,0,0,0,0
130,94052.5,0,1,0,0,0,0
8,258695.45,0,1,0,0,0,0
346,12778.44,0,0,0,1,0,0
230,124292.18,1,0,0,0,0,0
379,55833.69,1,0,0,0,0,0
358,41676.83,0,1,0,0,0,0
308,639539.83,0,0,0,0,1,0
162,86136.01,0,1,0,0,0,0
235,151277.72,0,1,0,0,0,0
42,5640.64,0,0,0,1,0,0
156,186998.07,0,0,0,0,1,0
215,1537.89,0,0,0,1,0,0
130,429357.28,0,1,0,0,0,0
326,173393.1,0,1,0,0,0,0
302,119438.97,0,1,0,0,0,0
283,107663.61,0,1,0,0,0,0
401,172941.94,0,1,0,0,0,0
308,652512.59,0,0,0,0,1,0
208,92635.72,1,0,0,0,0,0
379,6006.18,0,0,0,1,0,0
14,270518.61,0,1,0,0,0,0
185,188286.39,0,1,0,0,0,0
39,267787.58,1,0,0,0,0,0
162,124495.78,0,1,0,0,0,0
544,1195.82,0,0,0,1,0,0
299,172149.7,1,0,0,0,0,0
202,16368.07,0,1,0,0,0,0
326,16064.96,1,0,0,0,0,0
346,279557.85,1,0,0,0,0,0
329,135755.53,0,1,0,0,0,0
284,128173.75,0,1,0,0,0,0
139,908119.76,0,0,0,0,1,0
134,28561.41,0,1,0,0,0,0
135,3211.7,0,1,0,0,0,0
212,197125.17,0,1,0,0,0,0
423,13038.53,0,0,0,1,0,0
359,60663.73,1,0,0,0,0,0
359,4941.06,0,0,0,1,0,0
234,2117.59,0,0,0,1,0,0
20,11339.92,0,0,0,1,0,0
325,43112.46,0,1,0,0,0,0
14,266049.93,0,1,0,0,0,0
493,176137.41,1,0,0,0,0,0
357,514083.47,0,0,0,0,1,0
235,104977.48,0,0,0,0,1,0
163,93040.01,0,1,0,0,0,0
597,14196.31,0,1,0,0,0,0
329,287977.21,0,1,0,0,0,0
140,280720.99,0,1,0,0,0,0
140,222389.53,1,0,0,0,0,0
306,99260.01,0,1,0,0,0,0
139,81080.37,1,0,0,0,0,0
132,175789.61,0,1,0,0,0,0
10,176756.38,1,0,0,0,0,0
259,245031.39,1,0,0,0,0,0
236,18740.62,0,0,0,1,0,0
332,5498.17,1,0,0,0,0,0
44,41776.59,1,0,0,0,0,0
688,161291.32,1,0,0,0,0,0
372,9059.49,0,0,0,1,0,0
517,18872.2,1,0,0,0,0,0
163,58687.85,0,1,0,0,0,0
347,192751.35,0,1,0,0,0,0
374,8590.35,0,0,0,1,0,0
159,35399.08,0,1,0,0,0,0
183,146162.19,1,0,0,0,0,0
130,22519.97,0,0,0,0,1,0
302,103013.03,0,1,0,0,0,0
331,57044.73,0,1,0,0,0,0
9,17663.67,0,0,0,1,0,0
9,416434.86,1,0,0,0,0,0
134,170230.7,0,1,0,0,0,0
275,6321.33,0,0,0,1,0,0
324,18165.83,0,0,0,1,0,0
355,31566.64,0,0,0,1,0,0
279,77216.97,1,0,0,0,0,0
39,607985.97,0,1,0,0,0,0
383,4674.44,0,0,0,1,0,0
255,8564.35,0,0,0,1,0,0
355,3776.22,0,0,0,1,0,0
46,5389.31,0,0,0,1,0,0
16,1816420.78,0,0,0,0,1,0
178,9781.29,0,0,0,1,0,0
235,202881.76,0,1,0,0,0,0
705,5165.22,0,0,0,1,0,0
235,8000.58,0,0,0,1,0,0
397,4491.69,0,0,0,1,0,0
217,893.71,0,0,0,1,0,0
208,181817.91,1,0,0,0,0,0
277,1400.89,0,0,0,1,0,0
42,15243.11,0,0,0,1,0,0
540,2483415.99,0,0,0,0,1,0
357,16475.58,0,0,0,1,0,0
546,27969.01,0,0,0,1,0,0
235,7275.58,0,0,0,1,0,0
322,29103.11,0,0,0,1,0,0
185,248401.73,0,1,0,0,0,0
262,2773.43,0,0,0,1,0,0
45,104514.86,0,1,0,0,0,0
259,1985.63,0,0,0,1,0,0
300,84660.79,1,0,0,0,0,0
10,10810.7,0,0,0,1,0,0
284,2605635.99,0,0,0,0,1,0
299,204256.91,1,0,0,0,0,0
36,213213.77,0,1,0,0,0,0
252,152537.18,0,1,0,0,0,0
323,298200.43,1,0,0,0,0,0
19,24780.81,0,0,0,1,0,0
225,637054.75,0,0,0,0,1,0
231,5311.85,0,0,0,1,0,0
204,279996.95,0,1,0,0,0,0
212,244085.25,1,0,0,0,0,0
161,27993.65,0,0,0,1,0,0
376,16527.24,0,0,0,1,0,0
334,58914.42,0,1,0,0,0,0
299,30502.35,0,0,0,1,0,0
426,98251.36,1,0,0,0,0,0
141,263752.89,0,1,0,0,0,0
305,128747.85,0,1,0,0,0,0
333,218783.51,1,0,0,0,0,0
305,38347.05,0,1,0,0,0,0
250,40518.9,1,0,0,0,0,0
409,16951.56,0,0,0,1,0,0
361,27218.46,0,0,0,1,0,0
376,93497.0,0,0,0,0,1,0
329,13922.67,0,0,0,1,0,0
164,16992.36,0,0,0,1,0,0
375,4508.64,0,0,0,1,0,0
353,15703.42,0,0,0,1,0,0
132,218827.58,1,0,0,0,0,0
259,77064.89,1,0,0,0,0,0
380,218409.08,0,1,0,0,0,0
182,179026.7,1,0,0,0,0,0
406,58971.99,0,1,0,0,0,0
354,193775.2,1,0,0,0,0,0
400,675.03,0,0,0,1,0,0
288,24025.79,1,0,0,0,0,0
161,14661.33,1,0,0,0,0,0
594,87843.72,1,0,0,0,0,0
42,175245.39,0,1,0,0,0,0
164,146204.76,0,1,0,0,0,0
34,204435.39,1,0,0,0,0,0
353,6649.67,0,0,0,1,0,0
345,9477.07,0,0,0,1,0,0
346,922889.16,0,0,0,0,1,0
34,64346.81,1,0,0,0,0,0
231,28164.68,0,0,0,1,0,0
690,14237.43,0,0,0,1,0,0
39,298316.83,0,1,0,0,0,0
135,6389.15,0,0,0,1,0,0
329,137465.34,1,0,0,0,0,0
261,3911.31,0,0,0,1,0,0
254,43243.89,0,1,0,0,0,0
